,Type,SampleID,SiteID,Date,Code,Taxon,Abundance,Alkalinity
368,L,1571904,233781,18/05/2010,DT022A,Diatoma moniliformis,2,115
369,L,1571904,233781,18/05/2010,NA745A,Navicula capitatoradiata,3,115
370,L,1571904,233781,18/05/2010,EY017A,Encyonema gracile,1,115
371,L,1571904,233781,18/05/2010,NI009A,Nitzschia palea,6,115
372,L,1571904,233781,18/05/2010,NA751A,Navicula cryptotenella,2,115
373,L,1571904,233781,18/05/2010,AM012A,Amphora pediculus,5,115
374,L,1571904,233781,18/05/2010,SY013A,Synedra tenera,1,115
375,L,1571904,233781,18/05/2010,DT004A,Diatoma tenue,28,115
376,L,1571904,233781,18/05/2010,FR009H,Fragilaria capucina var. gracilis,2,115
377,L,1571904,233781,18/05/2010,SS003A,Staurosirella leptostauron,7,115
378,L,1571904,233781,18/05/2010,CM006A,Cymbella cistula,1,115
379,L,1571904,233781,18/05/2010,FR026A,Fragilaria bidens,1,115
380,L,1571904,233781,18/05/2010,PI9999,Pinnularia sp.,1,115
381,L,1571904,233781,18/05/2010,NA124A,Navicula molestiformis,1,115
382,L,1571904,233781,18/05/2010,SS002A,Staurosirella pinnata,10,115
383,L,1571904,233781,18/05/2010,EY016A,Encyonema silesiacum,9,115
384,L,1571904,233781,18/05/2010,ZZZ842,Fragilaria perminuta,2,115
385,L,1571904,233781,18/05/2010,NA008A,Navicula rhynchocephala,1,115
386,L,1571904,233781,18/05/2010,CY9999,Cyclotella sp.,10,115
387,L,1571904,233781,18/05/2010,NI025A,Nitzschia recta,2,115
388,L,1571904,233781,18/05/2010,UN9999,Unknown diatom,2,115
389,L,1571904,233781,18/05/2010,EY011A,Encyonema minutum,47,115
390,L,1571904,233781,18/05/2010,NA095A,Navicula tripunctata,2,115
391,L,1571904,233781,18/05/2010,NI014A,Nitzschia amphibia,17,115
392,L,1571904,233781,18/05/2010,NI9999,Nitzschia sp.,1,115
393,L,1571904,233781,18/05/2010,ZZZ896,Planothidium frequentissimum,20,115
394,L,1571904,233781,18/05/2010,FR007A,Fragilaria vaucheriae,56,115
395,L,1571904,233781,18/05/2010,ZZZ848,Placoneis sp.,3,115
396,L,1571904,233781,18/05/2010,FR009A,Fragilaria capucina,3,115
397,L,1571904,233781,18/05/2010,EY002A,Encyonema caespitosum,2,115
398,L,1571904,233781,18/05/2010,SR002A,Staurosira elliptica,20,115
399,L,1571904,233781,18/05/2010,DE001A,Denticula tenuis,24,115
400,L,1571904,233781,18/05/2010,NI043A,Nitzschia inconspicua,10,115
401,L,1571904,233781,18/05/2010,SY009A,Synedra nana,1,115
402,L,1576161,301817,18/05/2010,AC083A,Achnanthes laevis,2,7
403,L,1576161,301817,18/05/2010,CM013A,Cymbella helvetica,1,7
404,L,1576161,301817,18/05/2010,EY017A,Encyonema gracile,1,7
405,L,1576161,301817,18/05/2010,EU009A,Eunotia exigua,1,7
406,L,1576161,301817,18/05/2010,ZZZ841,Fragilariforma exigua,1,7
407,L,1576161,301817,18/05/2010,AC044A,Achnanthes levanderi,3,7
408,L,1576161,301817,18/05/2010,AC143A,Achnanthes oblongella,3,7
409,L,1576161,301817,18/05/2010,NI017A,Nitzschia gracilis,1,7
410,L,1576161,301817,18/05/2010,GO001A,Gomphonema olivaceum,2,7
411,L,1576161,301817,18/05/2010,AC025A,Achnanthes flexella,2,7
412,L,1576161,301817,18/05/2010,GO013C,Gomphonema parvulum var. exilissimum,1,7
413,L,1576161,301817,18/05/2010,EU043A,Eunotia elegans,1,7
414,L,1576161,301817,18/05/2010,ZZZ959,Achnanthidium minutissimum,192,7
415,L,1576161,301817,18/05/2010,EY016A,Encyonema silesiacum,2,7
416,L,1576161,301817,18/05/2010,DT004A,Diatoma tenue,1,7
417,L,1576161,301817,18/05/2010,GO006A,Gomphonema acuminatum,3,7
418,L,1576161,301817,18/05/2010,FR009H,Fragilaria capucina var. gracilis,2,7
419,L,1576161,301817,18/05/2010,BR001A,Brachysira vitrea,4,7
420,L,1576161,301817,18/05/2010,SY009A,Synedra nana,4,7
421,L,1576161,301817,18/05/2010,FR009A,Fragilaria capucina,12,7
422,L,1576161,301817,18/05/2010,CM022A,Cymbella affinis,1,7
423,L,1576161,301817,18/05/2010,AC161A,Achnanthes ventralis,1,7
424,L,1576161,301817,18/05/2010,FR009K,Fragilaria capucina var. capitellata,1,7
425,L,1576161,301817,18/05/2010,NA009A,Navicula lanceolata,1,7
426,L,1576161,301817,18/05/2010,DE001A,Denticula tenuis,1,7
427,L,1576161,301817,18/05/2010,SY013A,Synedra tenera,37,7
428,L,1576161,301817,18/05/2010,HN001A,Hannaea arcus,1,7
429,L,1576161,301817,18/05/2010,EU110A,Eunotia minor,4,7
430,L,1576161,301817,18/05/2010,FR007A,Fragilaria vaucheriae,3,7
431,L,1576161,301817,18/05/2010,SR002A,Staurosira elliptica,8,7
432,L,1576161,301817,18/05/2010,GO004A,Gomphonema gracile,1,7
433,L,1576161,301817,18/05/2010,SA012A,Stauroneis kriegeri,1,7
434,L,1576161,301817,18/05/2010,TA001A,Tabellaria flocculosa,21,7
435,L,1576162,301820,18/05/2010,NI005A,Nitzschia perminuta,3,3
436,L,1576162,301820,18/05/2010,BR001A,Brachysira vitrea,12,3
437,L,1576162,301820,18/05/2010,DT021A,Diatoma mesodon,1,3
438,L,1576162,301820,18/05/2010,ZZZ897,Planothidium lanceolatum,1,3
439,L,1576162,301820,18/05/2010,FF003A,Fragilariforma constricta,6,3
440,L,1576162,301820,18/05/2010,AC048A,Achnanthes scotica,2,3
441,L,1576162,301820,18/05/2010,AC161A,Achnanthes ventralis,1,3
442,L,1576162,301820,18/05/2010,AC143A,Achnanthes oblongella,7,3
443,L,1576162,301820,18/05/2010,AC9999,Achnanthes sp.,3,3
444,L,1576162,301820,18/05/2010,NA042A,Navicula minima,1,3
445,L,1576162,301820,18/05/2010,FR009A,Fragilaria capucina,12,3
446,L,1576162,301820,18/05/2010,EU009A,Eunotia exigua,3,3
447,L,1576162,301820,18/05/2010,ZZZ992,Achnanthidium minutissima var. saprophila,24,3
448,L,1576162,301820,18/05/2010,ZZZ896,Planothidium frequentissimum,1,3
449,L,1576162,301820,18/05/2010,CM015A,Cymbella cesatii,2,3
450,L,1576162,301820,18/05/2010,GO023A,Gomphonema truncatum,3,3
451,L,1576162,301820,18/05/2010,FU002A,Frustulia rhomboides,2,3
452,L,1576162,301820,18/05/2010,EU018A,Eunotia formica,1,3
453,L,1576162,301820,18/05/2010,SY009A,Synedra nana,22,3
454,L,1576162,301820,18/05/2010,NA577B,Navicula porifera var. opportuna,1,3
455,L,1576162,301820,18/05/2010,AD009A,Achnanthidium microcephalum,87,3
456,L,1576162,301820,18/05/2010,NA007A,Navicula cryptocephala,1,3
457,L,1576162,301820,18/05/2010,GO004A,Gomphonema gracile,3,3
458,L,1576162,301820,18/05/2010,EU017A,Eunotia flexuosa,4,3
459,L,1576162,301820,18/05/2010,TA001A,Tabellaria flocculosa,77,3
460,L,1576162,301820,18/05/2010,EU070A,Eunotia bilunaris,8,3
461,L,1576162,301820,18/05/2010,CM004A,Cymbella microcephala,3,3
462,L,1576162,301820,18/05/2010,EY017A,Encyonema gracile,1,3
463,L,1576162,301820,18/05/2010,SY013A,Synedra tenera,25,3
464,L,1576162,301820,18/05/2010,BR006A,Brachysira brebissonii,2,3
465,L,1576162,301820,18/05/2010,PI9999,Pinnularia sp.,1,3
466,L,1576162,301820,18/05/2010,NI020A,Nitzschia angustata,2,3
467,L,1576162,301820,18/05/2010,NI166A,Nitzschia sociabilis,1,3
468,L,1576372,132300,14/05/2010,NI008A,Nitzschia frustulum,1,7
469,L,1576372,132300,14/05/2010,NI014A,Nitzschia amphibia,11,7
470,L,1576372,132300,14/05/2010,NI031C,Nitzschia linearis var. subtilis,14,7
471,L,1576372,132300,14/05/2010,GO013A,Gomphonema parvulum,1,7
472,L,1576372,132300,14/05/2010,DE001A,Denticula tenuis,1,7
473,L,1576372,132300,14/05/2010,ZZZ941,Diatoma problematica,1,7
474,L,1576372,132300,14/05/2010,CO001C,Cocconeis placentula var. lineata,2,7
475,L,1576372,132300,14/05/2010,AC143A,Achnanthes oblongella,5,7
476,L,1576372,132300,14/05/2010,ME015A,Melosira varians,6,7
477,L,1576372,132300,14/05/2010,EY016A,Encyonema silesiacum,47,7
478,L,1576372,132300,14/05/2010,FR063A,Fragilaria robusta,1,7
479,L,1576372,132300,14/05/2010,CY9999,Cyclotella sp.,4,7
480,L,1576372,132300,14/05/2010,SY001A,Synedra ulna,1,7
481,L,1576372,132300,14/05/2010,SU073A,Surirella brebissonii,1,7
482,L,1576372,132300,14/05/2010,ZZZ835,Achnanthidium minutissimum type,72,7
483,L,1576372,132300,14/05/2010,NA771A,Navicula cryptotenelloides,1,7
484,L,1576372,132300,14/05/2010,RE001A,Reimeria sinuata,1,7
485,L,1576372,132300,14/05/2010,AM084A,Amphora montana,3,7
486,L,1576372,132300,14/05/2010,NA023A,Navicula gregaria,2,7
487,L,1576372,132300,14/05/2010,AM012A,Amphora pediculus,2,7
488,L,1576372,132300,14/05/2010,FR007A,Fragilaria vaucheriae,40,7
489,L,1576372,132300,14/05/2010,NI043A,Nitzschia inconspicua,2,7
490,L,1576372,132300,14/05/2010,GO052A,Gomphonema olivaceoides,9,7
491,L,1576372,132300,14/05/2010,NI009A,Nitzschia palea,7,7
492,L,1576372,132300,14/05/2010,CM013A,Cymbella helvetica,1,7
493,L,1576372,132300,14/05/2010,NA009A,Navicula lanceolata,2,7
494,L,1576372,132300,14/05/2010,NI015A,Nitzschia dissipata,16,7
495,L,1576372,132300,14/05/2010,FR009A,Fragilaria capucina,66,7
496,L,1576372,132300,14/05/2010,AU9999,Aulacoseira sp.,9,7
497,L,1576376,327565,05/05/2010,AC037B,Achnanthes biasolettiana var. subatomus,2,5
498,L,1576376,327565,05/05/2010,EY016A,Encyonema silesiacum,27,5
499,L,1576376,327565,05/05/2010,SY001A,Synedra ulna,12,5
500,L,1576376,327565,05/05/2010,NI024A,Nitzschia sublinearis,4,5
501,L,1576376,327565,05/05/2010,ZZZ922,Planothidium sp.,1,5
502,L,1576376,327565,05/05/2010,ZZZ949,Psammothidium subatomoides,2,5
503,L,1576376,327565,05/05/2010,EU9999,Eunotia sp.,1,5
504,L,1576376,327565,05/05/2010,SU073A,Surirella brebissonii,1,5
505,L,1576376,327565,05/05/2010,GO050A,Gomphonema minutum,2,5
506,L,1576376,327565,05/05/2010,FR009A,Fragilaria capucina,11,5
507,L,1576376,327565,05/05/2010,GO052A,Gomphonema olivaceoides,5,5
508,L,1576376,327565,05/05/2010,UN9995,Centric undif.,3,5
509,L,1576376,327565,05/05/2010,ZZZ835,Achnanthidium minutissimum type,39,5
510,L,1576376,327565,05/05/2010,GO001A,Gomphonema olivaceum,2,5
511,L,1576376,327565,05/05/2010,BR010A,Brachysira neoexilis,3,5
512,L,1576376,327565,05/05/2010,FR001A,Fragilaria pinnata,1,5
513,L,1576376,327565,05/05/2010,FR026A,Fragilaria bidens,12,5
514,L,1576376,327565,05/05/2010,TA001A,Tabellaria flocculosa,31,5
515,L,1576376,327565,05/05/2010,DT021A,Diatoma mesodon,1,5
516,L,1576376,327565,05/05/2010,HN001A,Hannaea arcus,1,5
517,L,1576376,327565,05/05/2010,NI008A,Nitzschia frustulum,1,5
518,L,1576376,327565,05/05/2010,NI015A,Nitzschia dissipata,2,5
519,L,1576376,327565,05/05/2010,DT004A,Diatoma tenue,54,5
520,L,1576376,327565,05/05/2010,GO013C,Gomphonema parvulum var. exilissimum,6,5
521,L,1576376,327565,05/05/2010,GO004A,Gomphonema gracile,1,5
522,L,1576376,327565,05/05/2010,YH001A,Ctenophora pulchella,1,5
523,L,1576376,327565,05/05/2010,CM004A,Cymbella microcephala,1,5
524,L,1576376,327565,05/05/2010,FR007A,Fragilaria vaucheriae,17,5
525,L,1576376,327565,05/05/2010,FR060A,Fragilaria tenera,92,5
526,L,1576376,327565,05/05/2010,NA003A,Navicula radiosa,1,5
527,L,1576376,327565,05/05/2010,EC001A,Eucocconeis flexella,3,5
528,L,1582218,103734,28/05/2010,DE001A,Denticula tenuis,43,13
529,L,1582218,103734,28/05/2010,FR009H,Fragilaria capucina var. gracilis,1,13
530,L,1582218,103734,28/05/2010,FR009L,Fragilaria capucina var. amphicephala,1,13
531,L,1582218,103734,28/05/2010,SY013A,Synedra tenera,32,13
532,L,1582218,103734,28/05/2010,CM015A,Cymbella cesatii,1,13
533,L,1582218,103734,28/05/2010,DT004A,Diatoma tenue,4,13
534,L,1582218,103734,28/05/2010,CM004A,Cymbella microcephala,45,13
535,L,1582218,103734,28/05/2010,AS001A,Asterionella formosa,4,13
536,L,1582218,103734,28/05/2010,NA007A,Navicula cryptocephala,3,13
537,L,1582218,103734,28/05/2010,NA745A,Navicula capitatoradiata,1,13
538,L,1582218,103734,28/05/2010,CM013A,Cymbella helvetica,4,13
539,L,1582218,103734,28/05/2010,NA002A,Navicula jaernefeltii,3,13
540,L,1582218,103734,28/05/2010,GO013A,Gomphonema parvulum,1,13
541,L,1582218,103734,28/05/2010,ZZZ897,Planothidium lanceolatum,1,13
542,L,1582218,103734,28/05/2010,NI015A,Nitzschia dissipata,1,13
543,L,1582218,103734,28/05/2010,ZZZ959,Achnanthidium minutissimum,44,13
544,L,1582218,103734,28/05/2010,RH001A,Rhopalodia gibba,1,13
545,L,1582218,103734,28/05/2010,GO9999,Gomphonema sp.,1,13
546,L,1582218,103734,28/05/2010,ZZZ835,Achnanthidium minutissimum type,18,13
547,L,1582218,103734,28/05/2010,FR009A,Fragilaria capucina,1,13
548,L,1582218,103734,28/05/2010,NI005A,Nitzschia perminuta,1,13
549,L,1582218,103734,28/05/2010,NA669A,Navicula suchlandtii,7,13
550,L,1582218,103734,28/05/2010,GO073A,Gomphonema angustum,3,13
551,L,1582218,103734,28/05/2010,BR006A,Brachysira brebissonii,50,13
552,L,1582218,103734,28/05/2010,AC083A,Achnanthes laevis,1,13
553,L,1582218,103734,28/05/2010,NI020A,Nitzschia angustata,1,13
554,L,1582218,103734,28/05/2010,EY002A,Encyonema caespitosum,1,13
555,L,1582218,103734,28/05/2010,ST9999,Stephanodiscus sp.,6,13
556,L,1582218,103734,28/05/2010,TA001A,Tabellaria flocculosa,14,13
557,L,1582218,103734,28/05/2010,GO080A,Gomphonema pumilum,11,13
558,L,1582218,103734,28/05/2010,CM022A,Cymbella affinis,7,13
559,L,1582218,103734,28/05/2010,AC143A,Achnanthes oblongella,1,13
560,L,1661997,9831,09/09/2010,AC083A,Achnanthes laevis,1,16
561,L,1661997,9831,09/09/2010,FR009A,Fragilaria capucina,12,16
562,L,1661997,9831,09/09/2010,AC049A,Achnanthes ploenensis,1,16
563,L,1661997,9831,09/09/2010,CM9999,Cymbella sp.,1,16
564,L,1661997,9831,09/09/2010,ZZZ959,Achnanthidium minutissimum,57,16
565,L,1661997,9831,09/09/2010,ZZZ959,Achnanthidium minutissimum,2,16
566,L,1661997,9831,09/09/2010,FR009H,Fragilaria capucina var. gracilis,4,16
567,L,1661997,9831,09/09/2010,DT004A,Diatoma tenue,3,16
568,L,1661997,9831,09/09/2010,EY002A,Encyonema caespitosum,1,16
569,L,1661997,9831,09/09/2010,ZZZ911,Achnanthidium subatomus,1,16
570,L,1661997,9831,09/09/2010,NA669A,Navicula suchlandtii,1,16
571,L,1661997,9831,09/09/2010,TA001A,Tabellaria flocculosa,3,16
572,L,1661997,9831,09/09/2010,CM013A,Cymbella helvetica,1,16
573,L,1661997,9831,09/09/2010,GO073A,Gomphonema angustum,6,16
574,L,1661997,9831,09/09/2010,CM004A,Cymbella microcephala,19,16
575,L,1661997,9831,09/09/2010,AS001A,Asterionella formosa,7,16
576,L,1661997,9831,09/09/2010,GO052A,Gomphonema olivaceoides,1,16
577,L,1661997,9831,09/09/2010,GO080A,Gomphonema pumilum,59,16
578,L,1661997,9831,09/09/2010,BR001A,Brachysira vitrea,6,16
579,L,1661997,9831,09/09/2010,NA745A,Navicula capitatoradiata,2,16
580,L,1661997,9831,09/09/2010,SY013A,Synedra tenera,32,16
581,L,1661997,9831,09/09/2010,EU110A,Eunotia minor,1,16
582,L,1661997,9831,09/09/2010,NI009C,Nitzschia palea var. debilis,1,16
583,L,1661997,9831,09/09/2010,SR001A,Staurosira construens,7,16
584,L,1661997,9831,09/09/2010,CM022A,Cymbella affinis,16,16
585,L,1661997,9831,09/09/2010,NI198A,Nitzschia lacuum,1,16
586,L,1661997,9831,09/09/2010,NI020A,Nitzschia angustata,2,16
587,L,1661997,9831,09/09/2010,NI002A,Nitzschia fonticola,2,16
588,L,1661997,9831,09/09/2010,DE001A,Denticula tenuis,71,16
589,L,1661997,9831,09/09/2010,FR009K,Fragilaria capucina var. capitellata,1,16
590,L,1661997,9831,09/09/2010,SY009A,Synedra nana,3,16
591,L,1661997,9831,09/09/2010,EU9999,Eunotia sp.,1,16
592,L,1661997,9831,09/09/2010,SL001A,Sellaphora pupula,1,16
593,L,1666587,303610,09/11/2010,AC046A,Achnanthes altaica,5,6
594,L,1666587,303610,09/11/2010,PE002A,Peronia fibula,6,6
595,L,1666587,303610,09/11/2010,AC167A,Achnanthes daonensis,5,6
596,L,1666587,303610,09/11/2010,PI004A,Pinnularia interrupta,1,6
597,L,1666587,303610,09/11/2010,NA037A,Navicula angusta,11,6
598,L,1666587,303610,09/11/2010,NI005A,Nitzschia perminuta,6,6
599,L,1666587,303610,09/11/2010,EY017A,Encyonema gracile,10,6
600,L,1666587,303610,09/11/2010,EU047A,Eunotia incisa,2,6
601,L,1666587,303610,09/11/2010,UN9999,Unknown diatom,2,6
602,L,1666587,303610,09/11/2010,BR011A,Brachysira procera,1,6
603,L,1666587,303610,09/11/2010,AC022A,Achnanthes marginulata,8,6
604,L,1666587,303610,09/11/2010,FR064A,Fragilaria exigua,4,6
605,L,1666587,303610,09/11/2010,NA751A,Navicula cryptotenella,23,6
606,L,1666587,303610,09/11/2010,BR003A,Brachysira serians,2,6
607,L,1666587,303610,09/11/2010,AC9999,Achnanthes sp.,2,6
608,L,1666587,303610,09/11/2010,TA001A,Tabellaria flocculosa,35,6
609,L,1666587,303610,09/11/2010,EU070A,Eunotia bilunaris,8,6
610,L,1666587,303610,09/11/2010,NI009A,Nitzschia palea,2,6
611,L,1666587,303610,09/11/2010,PI011A,Pinnularia microstauron,6,6
612,L,1666587,303610,09/11/2010,FU002A,Frustulia rhomboides,46,6
613,L,1666587,303610,09/11/2010,CM010A,Cymbella perpusilla,3,6
614,L,1666587,303610,09/11/2010,BR010A,Brachysira neoexilis,37,6
615,L,1666587,303610,09/11/2010,ZZZ835,Achnanthidium minutissimum type,18,6
616,L,1666587,303610,09/11/2010,BR006A,Brachysira brebissonii,38,6
617,L,1666587,303610,09/11/2010,EU009A,Eunotia exigua,6,6
618,L,1666587,303610,09/11/2010,GO004A,Gomphonema gracile,1,6
619,L,1666587,303610,09/11/2010,GO074A,Gomphonema hebridense,1,6
620,L,1666602,202063,30/09/2010,SY001A,Synedra ulna,1,3
621,L,1666602,202063,30/09/2010,FR009A,Fragilaria capucina,5,3
622,L,1666602,202063,30/09/2010,AC151A,Achnanthes abundans,1,3
623,L,1666602,202063,30/09/2010,EU106A,Eunotia rhyncocephela,1,3
624,L,1666602,202063,30/09/2010,NA002A,Navicula jaernefeltii,5,3
625,L,1666602,202063,30/09/2010,CM009A,Cymbella naviculiformis,3,3
626,L,1666602,202063,30/09/2010,EY011A,Encyonema minutum,2,3
627,L,1666602,202063,30/09/2010,PI011A,Pinnularia microstauron,23,3
628,L,1666602,202063,30/09/2010,CM022A,Cymbella affinis,1,3
629,L,1666602,202063,30/09/2010,NE9999,Neidium sp.,1,3
630,L,1666602,202063,30/09/2010,GO023A,Gomphonema truncatum,3,3
631,L,1666602,202063,30/09/2010,GO004A,Gomphonema gracile,5,3
632,L,1666602,202063,30/09/2010,PI022A,Pinnularia subcapitata,15,3
633,L,1666602,202063,30/09/2010,EU009A,Eunotia exigua,5,3
634,L,1666602,202063,30/09/2010,NA037A,Navicula angusta,1,3
635,L,1666602,202063,30/09/2010,FU002A,Frustulia rhomboides,5,3
636,L,1666602,202063,30/09/2010,EY017A,Encyonema gracile,3,3
637,L,1666602,202063,30/09/2010,EU047A,Eunotia incisa,9,3
638,L,1666602,202063,30/09/2010,SY013A,Synedra tenera,1,3
639,L,1666602,202063,30/09/2010,PI9999,Pinnularia sp.,6,3
640,L,1666602,202063,30/09/2010,CV001A,Cavinula cocconeiformis,2,3
641,L,1666602,202063,30/09/2010,EU070A,Eunotia bilunaris,17,3
642,L,1666602,202063,30/09/2010,GO050A,Gomphonema minutum,10,3
643,L,1666602,202063,30/09/2010,ZZZ949,Psammothidium subatomoides,10,3
644,L,1666602,202063,30/09/2010,BR010A,Brachysira neoexilis,13,3
645,L,1666602,202063,30/09/2010,TA001A,Tabellaria flocculosa,95,3
646,L,1666602,202063,30/09/2010,PE002A,Peronia fibula,2,3
647,L,1666602,202063,30/09/2010,AC166A,Achnanthes chlidanos,2,3
648,L,1666602,202063,30/09/2010,AC167A,Achnanthes daonensis,3,3
649,L,1666602,202063,30/09/2010,GO013C,Gomphonema parvulum var. exilissimum,7,3
650,L,1666602,202063,30/09/2010,FR009A,Fragilaria capucina,2,3
651,L,1666602,202063,30/09/2010,CM004A,Cymbella microcephala,3,3
652,L,1666602,202063,30/09/2010,NE9999,Neidium sp.,1,3
653,L,1666602,202063,30/09/2010,ZZZ835,Achnanthidium minutissimum type,61,3
654,L,1666602,202063,30/09/2010,EU016A,Eunotia diodon,3,3
655,L,1666709,203476,20/10/2010,NA009A,Navicula lanceolata,1,53
656,L,1666709,203476,20/10/2010,ZZZ835,Achnanthidium minutissimum type,116,53
657,L,1666709,203476,20/10/2010,GO013A,Gomphonema parvulum,10,53
658,L,1666709,203476,20/10/2010,NA026A,Navicula reinhardtii,2,53
659,L,1666709,203476,20/10/2010,AC083A,Achnanthes laevis,3,53
660,L,1666709,203476,20/10/2010,AC105A,Achnanthes petersenii,12,53
661,L,1666709,203476,20/10/2010,NA054A,Navicula veneta,2,53
662,L,1666709,203476,20/10/2010,FR009A,Fragilaria capucina,2,53
663,L,1666709,203476,20/10/2010,RC002A,Rhoicosphenia abbreviata,3,53
664,L,1666709,203476,20/10/2010,TA001A,Tabellaria flocculosa,1,53
665,L,1666709,203476,20/10/2010,RE001A,Reimeria sinuata,5,53
666,L,1666709,203476,20/10/2010,GO029A,Gomphonema clavatum,20,53
667,L,1666709,203476,20/10/2010,CM004A,Cymbella microcephala,30,53
668,L,1666709,203476,20/10/2010,DT004A,Diatoma tenue,2,53
669,L,1666709,203476,20/10/2010,GO052A,Gomphonema olivaceoides,5,53
670,L,1666709,203476,20/10/2010,GO050A,Gomphonema minutum,40,53
671,L,1666709,203476,20/10/2010,EY011A,Encyonema minutum,1,53
672,L,1666709,203476,20/10/2010,GO001A,Gomphonema olivaceum,12,53
673,L,1666709,203476,20/10/2010,ZZZ949,Psammothidium subatomoides,3,53
674,L,1666709,203476,20/10/2010,AC9999,Achnanthes sp.,1,53
675,L,1666709,203476,20/10/2010,NI9999,Nitzschia sp.,1,53
676,L,1666709,203476,20/10/2010,FR007A,Fragilaria vaucheriae,3,53
677,L,1666709,203476,20/10/2010,CO001A,Cocconeis placentula,2,53
678,L,1666709,203476,20/10/2010,CM013A,Cymbella helvetica,5,53
679,L,1666709,203476,20/10/2010,GO073A,Gomphonema angustum,24,53
680,L,1666709,203476,20/10/2010,ZZZ987,Naviculoid (small undiff),5,53
681,L,1666709,203476,20/10/2010,CO001A,Cocconeis placentula,4,53
682,L,1666709,203476,20/10/2010,CM070A,Cymbella caespitosa,6,53
683,L,1666725,233781,19/10/2010,ZZZ842,Fragilaria perminuta,10,118
684,L,1666725,233781,19/10/2010,NI166A,Nitzschia sociabilis,4,118
685,L,1666725,233781,19/10/2010,DT003A,Diatoma vulgare,2,118
686,L,1666725,233781,19/10/2010,ZZZ872,Placoneis clementis,1,118
687,L,1666725,233781,19/10/2010,RH001A,Rhopalodia gibba,1,118
688,L,1666725,233781,19/10/2010,NI014A,Nitzschia amphibia,17,118
689,L,1666725,233781,19/10/2010,AC143A,Achnanthes oblongella,1,118
690,L,1666725,233781,19/10/2010,SR002A,Staurosira elliptica,8,118
691,L,1666725,233781,19/10/2010,FR026A,Fragilaria bidens,31,118
692,L,1666725,233781,19/10/2010,NI008A,Nitzschia frustulum,3,118
693,L,1666725,233781,19/10/2010,DT010A,Diatoma ehrenbergii,23,118
694,L,1666725,233781,19/10/2010,EY015A,Encyonema reichardtii,10,118
695,L,1666725,233781,19/10/2010,FR009A,Fragilaria capucina,7,118
696,L,1666725,233781,19/10/2010,NA023A,Navicula gregaria,1,118
697,L,1666725,233781,19/10/2010,CO001B,Cocconeis placentula var. euglypta,2,118
698,L,1666725,233781,19/10/2010,NA675A,Navicula tenelloides,1,118
699,L,1666725,233781,19/10/2010,NI033A,Nitzschia paleacea,3,118
700,L,1666725,233781,19/10/2010,AU003A,Aulacoseira granulata,4,118
701,L,1666725,233781,19/10/2010,FR009L,Fragilaria capucina var. amphicephala,2,118
702,L,1666725,233781,19/10/2010,FR009B,Fragilaria capucina var. mesolepta,18,118
